Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
WZP-3_S34_R1_001	(1, 27.71395690506704)	(2, 0.004265272232180645)	(3, 0.010083504216027482)	(4, 0.007460352710996166)	(5, 0.0)	(6, 1.573927698798086e-05)	(7, 0.0)	(8, 0.0004092249159423167)	(9, 0.0)	(10, 1.0493101368217524e-06)	(15, 4.1973260346870376e-06)	(20, 1.0493568675396301e-05)	(25, 0.000302222547764411)	(30, 0.0012103375253455753)	(35, 0.0008092617378422875)	(40, 0.0003093713539362659)	(45, 0.000624749632638261)	(50, 0.0007858193632494097)	(55, 0.0034207004952506864)	(60, 0.0005741966555233742)	(65, 0.00128968214576426)	(70, 0.000652082414056174)	(75, 0.00046188741809541535)	(80, 0.06140309572328108)	(85, 5.325491596661837e-05)	(90, 0.000232580851772105)	(95, 0.0003922446205894738)	(100, 0.00018954079010431734)	(105, 0.028041061247506598)	(110, 0.00958016311722591)	(115, 0.0003201865525442735)	(120, 0.0005447953077558422)	(125, 0.0003793933725441081)	(130, 0.00047190765276112844)	(135, 0.0008510341619842057)	(140, 0.0003834657584853549)	(145, 0.00027236554181572477)	(150, 0.00035971913793806667)
WZP-3_S34_R2_001	(1, 25.63873918812603)	(2, 0.003939996631853745)	(3, 0.00011017348231306394)	(4, 8.918835657546929e-05)	(5, 5.77103916269147e-05)	(6, 0.00031478517643027104)	(7, 0.00021510402771799024)	(8, 0.00019936570227880243)	(9, 0.00025183136490396256)	(10, 0.00045854941512651686)	(15, 0.0008058921545674709)	(20, 0.0009035097165491688)	(25, 0.001393636955893909)	(30, 0.0008566376658773597)	(35, 0.0016354638178540642)	(40, 0.0010923594089767318)	(45, 0.06243403405885293)	(50, 0.0007268184115825614)	(55, 0.0006949802684222924)	(60, 0.0006990490289299484)	(65, 0.06124864163415332)	(70, 0.001056179827467935)	(75, 0.0004598203264286798)	(80, 0.058746964273992515)	(85, 0.05839563699723603)	(90, 0.0005057759344959984)	(95, 0.0003687855781878018)	(100, 0.0007743426002685844)	(105, 1.6558773835195884)	(110, 0.000884165632576517)	(115, 0.06196985558413223)	(120, 0.0003946101998282267)	(125, 0.0003902989504568498)	(130, 0.05945495563906655)	(135, 0.00023134293186070025)	(140, 0.0006059441189567579)	(145, 0.0008180785751020497)	(150, 0.0003485710909080045)
WZP-4_S35_R1_001	(1, 27.74571874966183)	(2, 0.004179300967135022)	(3, 0.009672133337522601)	(4, 0.007851174567806646)	(5, 0.0)	(6, 2.2389471574886625e-05)	(7, 0.0)	(8, 0.0003209186572703674)	(9, 0.0)	(10, 0.0)	(15, 5.970799714434562e-06)	(20, 1.6420059760061132e-05)	(25, 0.00030303182293913285)	(30, 0.0011123687763190933)	(35, 0.0007860432315707718)	(40, 0.00028268229904765977)	(45, 0.000561351362841354)	(50, 0.0007311482707564303)	(55, 0.0034131912102108287)	(60, 0.0005794397484138662)	(65, 0.001296873758821935)	(70, 0.0006604851276803509)	(75, 0.0004655026809790814)	(80, 0.06028543999432252)	(85, 5.591237388586284e-05)	(90, 0.0002028594830510599)	(95, 0.0003458463317073146)	(100, 0.00020218086878578666)	(105, 0.027933482290572974)	(110, 0.009759038075388141)	(115, 0.0002834335235090565)	(120, 0.0004487972931867145)	(125, 0.0003454824125931424)	(130, 0.00043509517978024444)	(135, 0.0007713524430302569)	(140, 0.00041273920816733343)	(145, 0.00022216186562270127)	(150, 0.0003443134769202323)
WZP-4_S35_R2_001	(1, 25.669038536383866)	(2, 0.004433041593423217)	(3, 0.00011194593757521369)	(4, 7.463089796792006e-05)	(5, 5.2241874205597e-05)	(6, 0.0004179368651137874)	(7, 0.0001865798209744228)	(8, 0.00016419074486624053)	(9, 0.0002686768270789224)	(10, 0.00045974206649013666)	(15, 0.0007971032372735864)	(20, 0.0008628075533875236)	(25, 0.0014286183667566088)	(30, 0.0008720198702270183)	(35, 0.0015871149697565677)	(40, 0.0011203202063614862)	(45, 0.06163554527225262)	(50, 0.000687742637175663)	(55, 0.0006913857415923445)	(60, 0.0007326114778330307)	(65, 0.06170035817317165)	(70, 0.0010848544077988183)	(75, 0.00047006611449767967)	(80, 0.05873587239541191)	(85, 0.058334845519508606)	(90, 0.00053597103757861)	(95, 0.0003671231564994134)	(100, 0.000814895040758587)	(105, 1.643058547236055)	(110, 0.0008983986456670974)	(115, 0.06267517069729223)	(120, 0.00036430587594788507)	(125, 0.00042110227732111575)	(130, 0.05938005494474609)	(135, 0.00023018079939707563)	(140, 0.0005941149350988845)	(145, 0.000918349397543105)	(150, 0.0004074900791001543)
WZP-5_S36_R1_001	(1, 27.77452691450063)	(2, 0.00456411067532753)	(3, 0.009161772847950158)	(4, 0.0075600019865111594)	(5, 0.0)	(6, 6.702186018502725e-06)	(7, 0.0)	(8, 0.0003686229239492035)	(9, 0.0)	(10, 0.0)	(15, 1.3404962122872002e-06)	(20, 1.340525466947582e-05)	(25, 0.00032039312424022253)	(30, 0.0010821273078124806)	(35, 0.0007355449478699295)	(40, 0.00027811952292639995)	(45, 0.0005164314570181562)	(50, 0.0008090539300272544)	(55, 0.003263740072829915)	(60, 0.0006029766651268054)	(65, 0.0012572224967960744)	(70, 0.0006218848974333351)	(75, 0.00047508569408964165)	(80, 0.062856575135074)	(85, 3.9353989337647255e-05)	(90, 0.00015356524130943043)	(95, 0.00035386755047900196)	(100, 0.00015268251592976222)	(105, 0.027817172541591145)	(110, 0.009366312842319)	(115, 0.00031667940992837656)	(120, 0.000476759637040003)	(125, 0.0003360185900907842)	(130, 0.00039485318537107604)	(135, 0.0007531182973855941)	(140, 0.0003806147993063309)	(145, 0.00021089735104966057)	(150, 0.0003047114590877058)
WZP-5_S36_R2_001	(1, 25.720163023179083)	(2, 0.0036191139886194955)	(3, 6.031886158738065e-05)	(4, 4.691489336747397e-05)	(5, 1.3404325321098936e-05)	(6, 0.00040883403214909974)	(7, 0.00014074658557161176)	(8, 6.032023611217044e-05)	(9, 0.00019436588264831425)	(10, 0.00036192769931207597)	(15, 0.0006943848382384272)	(20, 0.0008391912614611775)	(25, 0.0012159585075810588)	(30, 0.0007442868441265543)	(35, 0.0014792982810339194)	(40, 0.0010104785143848134)	(45, 0.06295828030710911)	(50, 0.0006381708483260288)	(55, 0.0006145594552782186)	(60, 0.0006651192009632977)	(65, 0.06279575677071493)	(70, 0.0010316749494300118)	(75, 0.0004250736947827916)	(80, 0.06033529524363013)	(85, 0.05991020039161237)	(90, 0.00046078191346988676)	(95, 0.0003607431564947238)	(100, 0.0007362934575567659)	(105, 1.7119778831529435)	(110, 0.0008306386044012489)	(115, 0.06393671992450455)	(120, 0.00032982177132348945)	(125, 0.0003746641315128403)	(130, 0.06102166358126752)	(135, 0.00018555344569286833)	(140, 0.0004793398348395001)	(145, 0.0007220767911767747)	(150, 0.00041675658452639534)
WZP-6_S37_R1_001	(1, 27.73793133630919)	(2, 0.004747519421102474)	(3, 0.009744936324375085)	(4, 0.007776282927674359)	(5, 0.0)	(6, 1.5143780350975282e-05)	(7, 0.0)	(8, 0.00032559366894468653)	(9, 0.0)	(10, 0.0)	(15, 1.0601080347011524e-05)	(20, 7.572340385060172e-06)	(25, 0.0003059286164037561)	(30, 0.001072545476269045)	(35, 0.0007172409810813361)	(40, 0.0002777701251855311)	(45, 0.0005089787652539796)	(50, 0.0007482383207792275)	(55, 0.0032836862902824353)	(60, 0.0005669006981077312)	(65, 0.0012647162088195664)	(70, 0.0005971888685705517)	(75, 0.0004495902443688134)	(80, 0.06201313183955081)	(85, 7.666504009006609e-05)	(90, 0.00022266015465052992)	(95, 0.00037681709276784646)	(100, 0.00018179881982368842)	(105, 0.027575442528741397)	(110, 0.00979059267886392)	(115, 0.00032864354855661923)	(120, 0.0005159659204509542)	(125, 0.00030698794955424415)	(130, 0.0004329481142319689)	(135, 0.0007621913924690974)	(140, 0.00040474495264539173)	(145, 0.00023617440576379677)	(150, 0.0003381204963592975)
WZP-6_S37_R2_001	(1, 25.667642743582526)	(2, 0.003891906167808091)	(3, 9.843375241882016e-05)	(4, 0.00010600597283082059)	(5, 5.300319912166127e-05)	(6, 0.0003104485550020569)	(7, 0.00021958626162340121)	(8, 0.00016658350111573088)	(9, 0.0002347321679461715)	(10, 0.0005088450675353258)	(15, 0.0008041747056372254)	(20, 0.0008935544615083393)	(25, 0.00135099675768351)	(30, 0.0008438600327390423)	(35, 0.0015847229913310043)	(40, 0.001071697064938998)	(45, 0.062396485120067915)	(50, 0.000717879948419109)	(55, 0.0006957690149180489)	(60, 0.0007086900997410446)	(65, 0.06207166576073333)	(70, 0.0010982676927450254)	(75, 0.0004894025535740564)	(80, 0.05940770211654449)	(85, 0.05900859970599364)	(90, 0.0005713119044476539)	(95, 0.0003968655253162826)	(100, 0.0008813876567267505)	(105, 1.6832687920258544)	(110, 0.0009003136943513902)	(115, 0.06327237485228461)	(120, 0.00038237472016893127)	(125, 0.0003927586648561947)	(130, 0.060008177319810355)	(135, 0.00024782874958114196)	(140, 0.0005796282318073795)	(145, 0.0009256046381541237)	(150, 0.000417612741818161)
WZP-7_S38_R1_001	(1, 27.631716941874995)	(2, 0.0044668073423202)	(3, 0.010052232571575798)	(4, 0.0075898747017539596)	(5, 0.0)	(6, 3.753673438668918e-05)	(7, 0.0)	(8, 0.00040539913571907224)	(9, 0.0)	(10, 0.0)	(15, 1.051068916066261e-05)	(20, 1.5015549126664883e-05)	(25, 0.00031383139496898843)	(30, 0.0010919128041390195)	(35, 0.0008042270776492519)	(40, 0.0002978985738105779)	(45, 0.000551125088740927)	(50, 0.0007625853560583368)	(55, 0.003330648249589729)	(60, 0.0005752563231201178)	(65, 0.0013405782393047928)	(70, 0.0006551178914148601)	(75, 0.00047108105361534034)	(80, 0.061475646345503045)	(85, 6.378772029886552e-05)	(90, 0.00019773572817664918)	(95, 0.00038546144846935776)	(100, 0.00019231685612369992)	(105, 0.02797325401496333)	(110, 0.00963742631978369)	(115, 0.00031189099154801535)	(120, 0.000545384956350947)	(125, 0.00032758310636614197)	(130, 0.0004651035229746955)	(135, 0.0007640792732712871)	(140, 0.0003752194682120789)	(145, 0.0002235831367363138)	(150, 0.00037163057580283273)
WZP-7_S38_R2_001	(1, 25.563741341832504)	(2, 0.004631963475804373)	(3, 6.75652798842922e-05)	(4, 6.756555378942535e-05)	(5, 7.507313061335874e-05)	(6, 0.00036035243368895864)	(7, 0.00018017701490829666)	(8, 0.00017267032632664676)	(9, 0.00013513369452067403)	(10, 0.00038438488073723335)	(15, 0.0006997164466669068)	(20, 0.000854398575253587)	(25, 0.0012463619557953856)	(30, 0.0008471470625370871)	(35, 0.001604053966027941)	(40, 0.0010051048946577094)	(45, 0.061468726689738296)	(50, 0.0007114036252767014)	(55, 0.0006351122772905633)	(60, 0.0006583593295926947)	(65, 0.06158640192801941)	(70, 0.0010425417561426742)	(75, 0.0004499209161735071)	(80, 0.05808618202612247)	(85, 0.05778315229378472)	(90, 0.00047310117117944336)	(95, 0.00035198610828159315)	(100, 0.000725095437061426)	(105, 1.6452615662352323)	(110, 0.0007986273175271855)	(115, 0.06217263272295894)	(120, 0.00038520693208533684)	(125, 0.0004017996358428085)	(130, 0.05875825006780007)	(135, 0.00023655938812544707)	(140, 0.0004971832147507068)	(145, 0.0007508718141233038)	(150, 0.00043079230688727025)
WZP-8_S39_R1_001	(1, 27.70462088603737)	(2, 0.004579003208538714)	(3, 0.009589573448580828)	(4, 0.007599762920960488)	(5, 0.0)	(6, 2.3974218125827487e-05)	(7, 0.0)	(8, 0.0004495199576372392)	(9, 0.0)	(10, 0.0)	(15, 4.795046927505952e-06)	(20, 1.798180061959291e-05)	(25, 0.0003464570587874451)	(30, 0.001206318629832123)	(35, 0.0008305791692160665)	(40, 0.0003063579952480631)	(45, 0.0005615794336191224)	(50, 0.000773938992230808)	(55, 0.003309555895067826)	(60, 0.000584908748868488)	(65, 0.0013859605743232284)	(70, 0.0006780351691403449)	(75, 0.0004404583927937038)	(80, 0.06089150533634557)	(85, 5.217059016196615e-05)	(90, 0.00020899468658956312)	(95, 0.00034564337760128436)	(100, 0.00019507231720943587)	(105, 0.02779181083772881)	(110, 0.00938806432424036)	(115, 0.00027486396411827645)	(120, 0.0005327314444070685)	(125, 0.0003540944546340847)	(130, 0.00043687653819526184)	(135, 0.0007115729908351634)	(140, 0.0003878354839288957)	(145, 0.0002573317551490609)	(150, 0.00033707759334032964)
WZP-8_S39_R2_001	(1, 25.634811368854876)	(2, 0.003608060575141637)	(3, 8.390866206499577e-05)	(4, 4.195450453528194e-05)	(5, 1.1987037936397856e-05)	(6, 0.0003536186788338663)	(7, 0.00013185836565511523)	(8, 0.00011987177316424621)	(9, 0.00019778935038605185)	(10, 0.00040757104940362883)	(15, 0.0007228556206304097)	(20, 0.000867931585844194)	(25, 0.0013391111002096039)	(30, 0.0008166391191867167)	(35, 0.001487193678012894)	(40, 0.001033261827609972)	(45, 0.062020093490492596)	(50, 0.0006716699578494602)	(55, 0.0006325552550268804)	(60, 0.0006669631295666094)	(65, 0.06121002870847781)	(70, 0.0009621336585441796)	(75, 0.00042839235952787626)	(80, 0.05787343819902106)	(85, 0.05752624153969295)	(90, 0.0004727112599785671)	(95, 0.00034445699379576967)	(100, 0.000714516286008725)	(105, 1.6393716798846194)	(110, 0.0007639449800459163)	(115, 0.062097018562616436)	(120, 0.0003457538279993566)	(125, 0.000356593407162893)	(130, 0.0584929341738572)	(135, 0.00019125631516864888)	(140, 0.0005325066767857069)	(145, 0.0007617666435187494)	(150, 0.00042514407896645015)
WZP-9_S40_R1_001	(1, 27.79012105162894)	(2, 0.004168905898304779)	(3, 0.008967455511931528)	(4, 0.00782968893019151)	(5, 0.0)	(6, 1.3491834809032747e-05)	(7, 0.0)	(8, 0.00035978488281963774)	(9, 0.0)	(10, 8.994769397678939e-07)	(15, 9.894442489542475e-06)	(20, 8.995146273041943e-06)	(25, 0.0003121387045094157)	(30, 0.0011139019844352803)	(35, 0.0007528861024177983)	(40, 0.0002569000722808635)	(45, 0.000507036909950344)	(50, 0.000771154369419803)	(55, 0.003180545495276551)	(60, 0.0005645063025545529)	(65, 0.0012921756932624464)	(70, 0.0005973170999404595)	(75, 0.0004491201043061935)	(80, 0.06194484768642988)	(85, 6.36517633125185e-05)	(90, 0.00024216615035963356)	(95, 0.000367353775012166)	(100, 0.00017525424164783237)	(105, 0.027575235734397515)	(110, 0.0093588093148187)	(115, 0.000320084765049253)	(120, 0.0005660458586279333)	(125, 0.00036645925502516464)	(130, 0.0004410847769555166)	(135, 0.000796434187465678)	(140, 0.00044535354298227655)	(145, 0.0002863364472468606)	(150, 0.0003998862171708616)
WZP-9_S40_R2_001	(1, 25.72714535063922)	(2, 0.003665218328286275)	(3, 9.893878261764316e-05)	(4, 8.544745323415912e-05)	(5, 4.047528599274926e-05)	(6, 0.00031930645558501166)	(7, 0.00017989171328373031)	(8, 0.00013042199069470577)	(9, 0.00025185025613395917)	(10, 0.0004506382994684348)	(15, 0.0007528810247212668)	(20, 0.0009166194961440678)	(25, 0.0013538534699831164)	(30, 0.000869224952871316)	(35, 0.0015950441985756714)	(40, 0.001024973917704168)	(45, 0.06285791515329149)	(50, 0.0007107170477576028)	(55, 0.0006580427096293351)	(60, 0.000714749842847771)	(65, 0.06229891716327832)	(70, 0.00104519359070248)	(75, 0.00045370986945278885)	(80, 0.05963975314479926)	(85, 0.059220202042763216)	(90, 0.0004971457324714405)	(95, 0.000355554881318151)	(100, 0.0007686781299642275)	(105, 1.6821351100921662)	(110, 0.0008415303255525537)	(115, 0.06241516376045812)	(120, 0.0003492467941441974)	(125, 0.00035179048139865926)	(130, 0.060285390534867894)	(135, 0.0002155654062264393)	(140, 0.0005586279474027104)	(145, 0.0007852359306168143)	(150, 0.0004418879679798159)
