Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
WZP-3_S34_R1_001	(1, 27.70284385358647)	(2, 0.004263011781643188)	(3, 0.010078116413675531)	(4, 0.007461581507107328)	(5, 0.0)	(6, 1.5730670780971174e-05)	(7, 0.0)	(8, 0.0004089974403052505)	(9, 0.0)	(10, 1.0487113853980783e-06)	(15, 4.194845541592313e-06)	(20, 1.0487113853980783e-05)	(25, 0.0003020288789946465)	(30, 0.0012091642273639842)	(35, 0.0008075077667565203)	(40, 0.00030832114730703497)	(45, 0.0006218858515410604)	(50, 0.0007844361162777626)	(55, 0.0034104094253145506)	(60, 0.0005694502822711565)	(65, 0.0012825740243418496)	(70, 0.0006491523475614104)	(75, 0.0004582868754189602)	(80, 0.061393661923974295)	(85, 5.2435569269903916e-05)	(90, 0.00022861908201678106)	(95, 0.00038487707844109476)	(100, 0.00018771933798625602)	(105, 0.02796284038025436)	(110, 0.00957683237145525)	(115, 0.0003167108383902196)	(120, 0.0005337940951676218)	(125, 0.00037543867597251203)	(130, 0.0004740175461999314)	(135, 0.0008389691083184627)	(140, 0.00037753609874330817)	(145, 0.0002642752691203157)	(150, 0.00035656187103534664)
WZP-3_S34_R2_001	(1, 25.62794740334866)	(2, 0.003937911252169784)	(3, 0.00011011469546679823)	(4, 8.914046775883666e-05)	(5, 5.76791261968943e-05)	(6, 0.00031461341561942347)	(7, 0.00021498583400660605)	(8, 0.00019925516322563487)	(9, 0.0002516907324955388)	(10, 0.0004582868754189602)	(15, 0.0008054103439857241)	(20, 0.0009029405028277453)	(25, 0.001392688719808648)	(30, 0.0008557484904848318)	(35, 0.00163179491567941)	(40, 0.0010906598408140014)	(45, 0.06241091196781043)	(50, 0.000723610855924674)	(55, 0.0006911008029773335)	(60, 0.0006952956485189259)	(65, 0.06130766759037165)	(70, 0.0010487113853980784)	(75, 0.000456189452648164)	(80, 0.05860304092743001)	(85, 0.05817831281634379)	(90, 0.0004991866194494852)	(95, 0.0003639028507331332)	(100, 0.000763461888569801)	(105, 1.6555104749488019)	(110, 0.0008756740068073954)	(115, 0.06195262509239147)	(120, 0.0003869745012118909)	(125, 0.00038802321259728893)	(130, 0.05898582058310031)	(135, 0.00022547294786058684)	(140, 0.0005904245099791181)	(145, 0.0008022642098295299)	(150, 0.0003460747571813658)
WZP-4_S35_R1_001	(1, 27.734879779684356)	(2, 0.004177165524659449)	(3, 0.009667154499926153)	(4, 0.007854563031189999)	(5, 0.0)	(6, 2.2377672453532764e-05)	(7, 0.0)	(8, 0.00032074663850063627)	(9, 0.0)	(10, 0.0)	(15, 5.96737932094207e-06)	(20, 1.641029313259069e-05)	(25, 0.00030284450053781007)	(30, 0.0011114243985254606)	(35, 0.0007862022255341177)	(40, 0.0002819586729145128)	(45, 0.0005609336561685546)	(50, 0.000729512121985168)	(55, 0.003419308350899806)	(60, 0.0005803276389616163)	(65, 0.0012993968471351357)	(70, 0.0006608872597943344)	(75, 0.0004654555870334815)	(80, 0.06022577579660784)	(85, 5.669010354894967e-05)	(90, 0.00020139905208179488)	(95, 0.00034163246612393353)	(100, 0.00019990720725155935)	(105, 0.02792584337717865)	(110, 0.009761140724230991)	(115, 0.0002819586729145128)	(120, 0.0004445697594101842)	(125, 0.00034461615578440454)	(130, 0.00042965131110782903)	(135, 0.0007623327082503494)	(140, 0.0004147328628054739)	(145, 0.00022079303487485658)	(150, 0.00033939469887858025)
WZP-4_S35_R2_001	(1, 25.658507767290107)	(2, 0.004430779145799487)	(3, 0.00011188836226766382)	(4, 7.459224151177588e-05)	(5, 5.221456905824312e-05)	(6, 0.00041771655246594495)	(7, 0.0001939398279306173)	(8, 0.00016410293132590692)	(9, 0.00027599129359357074)	(10, 0.00046396374220324593)	(15, 0.0007996288290062374)	(20, 0.0008652700015366002)	(25, 0.0014291873473656258)	(30, 0.0008727292256877778)	(35, 0.0015873228993705908)	(40, 0.0011188836226766383)	(45, 0.06159528935076405)	(50, 0.0006877404667385736)	(55, 0.0006937078460595157)	(60, 0.000732495811645639)	(65, 0.06168629188540841)	(70, 0.0010845711915812213)	(75, 0.0004714229663544236)	(80, 0.058705585914597846)	(85, 0.05821775265511084)	(90, 0.0005370641388847863)	(95, 0.00036699382823793735)	(100, 0.0008145472773085926)	(105, 1.6414231602942513)	(110, 0.000896598742971546)	(115, 0.06257841509388926)	(120, 0.00036251829374723074)	(125, 0.0004192083972961804)	(130, 0.058989036432342594)	(135, 0.0002312359486865052)	(140, 0.0005848031734523229)	(145, 0.0009070416567831947)	(150, 0.00040279810416358976)
WZP-5_S36_R1_001	(1, 27.762760624492678)	(2, 0.004561636144341689)	(3, 0.009156764477702039)	(4, 0.007562536280413755)	(5, 0.0)	(6, 6.698437803732289e-06)	(7, 0.0)	(8, 0.00036841407920527587)	(9, 0.0)	(10, 0.0)	(15, 1.3396875607464578e-06)	(20, 1.3396875607464578e-05)	(25, 0.0003201853270184034)	(30, 0.001082467549083138)	(35, 0.0007368281584105517)	(40, 0.00027731532507451677)	(45, 0.0005144400233266398)	(50, 0.0008091712866908606)	(55, 0.0032634788979783716)	(60, 0.0006001800272144131)	(65, 0.0012579666195409239)	(70, 0.000622954715747103)	(75, 0.0004715700213827532)	(80, 0.06288493410143874)	(85, 3.885093926164728e-05)	(90, 0.00015138469436434975)	(95, 0.0003496584533548255)	(100, 0.00015004500680360327)	(105, 0.027797177197928253)	(110, 0.009352358861571021)	(115, 0.00031214720165392466)	(120, 0.00046889064626126024)	(125, 0.00033492189018661443)	(130, 0.0003885093926164728)	(135, 0.0007569234718217487)	(140, 0.0003751125170090082)	(145, 0.00020631188435495448)	(150, 0.00029808048226608687)
WZP-5_S36_R2_001	(1, 25.70881194229644)	(2, 0.003617156414015436)	(3, 6.028594023359061e-05)	(4, 4.688906462612602e-05)	(5, 1.3396875607464578e-05)	(6, 0.0004086047060276696)	(7, 0.00014066719387837806)	(8, 6.028594023359061e-05)	(9, 0.0001942546963082364)	(10, 0.0003617156414015436)	(15, 0.0006939581564666651)	(20, 0.0008386444130272826)	(25, 0.0012150966175970372)	(30, 0.0007435265962142841)	(35, 0.0014763356919425964)	(40, 0.0010074450456813361)	(45, 0.062967994730205)	(50, 0.000635011903793821)	(55, 0.0006108975277003848)	(60, 0.0006604659674480037)	(65, 0.06284608316217709)	(70, 0.0010221816088495472)	(75, 0.00042200158163513423)	(80, 0.0602859402335906)	(85, 0.05979293521123591)	(90, 0.00045549377065379567)	(95, 0.0003550172035978113)	(100, 0.0007247709703638337)	(105, 1.7115272210445625)	(110, 0.0008239078498590715)	(115, 0.06390577602272753)	(120, 0.0003309028275043751)	(125, 0.00037645220456975463)	(130, 0.06066373212572111)	(135, 0.0001835371958222647)	(140, 0.0004742493965042461)	(145, 0.0007060153445133833)	(150, 0.00040190626822393736)
WZP-6_S37_R1_001	(1, 27.726682268894365)	(2, 0.004752562164534762)	(3, 0.00974729310178467)	(4, 0.007772104049326752)	(5, 0.0)	(6, 1.5135548294696692e-05)	(7, 0.0)	(8, 0.0003254142883359789)	(9, 0.0)	(10, 0.0)	(15, 1.0594883806287685e-05)	(20, 7.567774147348346e-06)	(25, 0.0003057380755528732)	(30, 0.0010715968192645258)	(35, 0.0007174249891686232)	(40, 0.00027849408862241914)	(45, 0.0005085544227018089)	(50, 0.0007476960857580166)	(55, 0.0032738190961428947)	(60, 0.0005660695062216564)	(65, 0.0012668453922661132)	(70, 0.0005963406028110497)	(75, 0.00044649867469355247)	(80, 0.0619679618281472)	(85, 7.567774147348347e-05)	(90, 0.0002209790051025717)	(95, 0.000375361597708478)	(100, 0.00018616724402476933)	(105, 0.027572428328448965)	(110, 0.00979269974666876)	(115, 0.00032390073350650923)	(120, 0.0005085544227018089)	(125, 0.00029817030140552483)	(130, 0.00042530890708097706)	(135, 0.000755263859905365)	(140, 0.0003950378104915837)	(145, 0.0002270332244204504)	(150, 0.0003329820624833273)
WZP-6_S37_R2_001	(1, 25.656759819659943)	(2, 0.0038898359117370503)	(3, 9.83810639155285e-05)	(4, 0.00010594883806287686)	(5, 5.297441903143843e-05)	(6, 0.0003102787400412822)	(7, 0.00021946545027310208)	(8, 0.00016649103124166364)	(9, 0.00023460099856779874)	(10, 0.0005085544227018089)	(15, 0.0008036976144483944)	(20, 0.0008929973493871049)	(25, 0.0013500909078869448)	(30, 0.0008430500400146059)	(35, 0.0015816647967958042)	(40, 0.0010731103740939955)	(45, 0.06232970143239046)	(50, 0.0007143978795096839)	(55, 0.0006932081118971086)	(60, 0.0007053165505328659)	(65, 0.06212234442075311)	(70, 0.0010958136965360406)	(75, 0.00048736465508923357)	(80, 0.0593283222055521)	(85, 0.0588591202084165)	(90, 0.0005645559513921866)	(95, 0.0003920107008326444)	(100, 0.0008748346914334689)	(105, 1.6825780379410356)	(110, 0.0008975380138755139)	(115, 0.06323632077524279)	(120, 0.0003768751525379477)	(125, 0.00038292937185582636)	(130, 0.05970973802257846)	(135, 0.00024065521788567743)	(140, 0.0005600152869037776)	(145, 0.0009020786783639229)	(150, 0.0004124436910304849)
WZP-7_S38_R1_001	(1, 27.620623977098408)	(2, 0.004464525555244414)	(3, 0.010047058350373565)	(4, 0.007593445146062769)	(5, 0.0)	(6, 3.751702147264213e-05)	(7, 0.0)	(8, 0.00040518383190453505)	(9, 0.0)	(10, 0.0)	(15, 1.0504766012339798e-05)	(20, 1.5006808589056854e-05)	(25, 0.00031364229951128827)	(30, 0.0010909949844244333)	(35, 0.0008043649403734474)	(40, 0.0002986354909222314)	(45, 0.0005507498752183866)	(50, 0.0007593445146062769)	(55, 0.003321006740758282)	(60, 0.0005747607689608775)	(65, 0.001340108007002777)	(70, 0.0006512954927650676)	(75, 0.0004697131088374796)	(80, 0.06146638729991798)	(85, 6.30285960740388e-05)	(90, 0.0001965891925166448)	(95, 0.00037967225730313844)	(100, 0.00018908578822211637)	(105, 0.02792316874165809)	(110, 0.009608859539573104)	(115, 0.00030763957607566554)	(120, 0.0005312410240526127)	(125, 0.0003241470655236281)	(130, 0.0004562069811073284)	(135, 0.0007488397485939371)	(140, 0.00037366953386751566)	(145, 0.00022360144797694713)	(150, 0.00037141851257915717)
WZP-7_S38_R2_001	(1, 25.55305342033681)	(2, 0.0046296004497240395)	(3, 6.753063865075584e-05)	(4, 6.753063865075584e-05)	(5, 7.503404294528426e-05)	(6, 0.0003601634061373645)	(7, 0.00018008170306868225)	(8, 0.00017257829877415383)	(9, 0.00013506127730151168)	(10, 0.0003841742998798555)	(15, 0.0006993172802500495)	(20, 0.000853887408717335)	(25, 0.0012455651128917189)	(30, 0.0008463840044228066)	(35, 0.001602727157311272)	(40, 0.001002454813748998)	(45, 0.06146338593820016)	(50, 0.0007083213654034836)	(55, 0.0006317866415992936)	(60, 0.0006542968544828788)	(65, 0.061655473088140095)	(70, 0.0010339691117860173)	(75, 0.00044720289595389425)	(80, 0.05809885945253361)	(85, 0.057735694684678436)	(90, 0.0004697131088374796)	(95, 0.00034665727840721335)	(100, 0.0007173254505569176)	(105, 1.644353042975598)	(110, 0.0007848560892076735)	(115, 0.06212368551611866)	(120, 0.00038117293816204413)	(125, 0.00039918110846891237)	(130, 0.05852355213560392)	(135, 0.00023110485227147558)	(140, 0.0004922233217210648)	(145, 0.0007248288548514461)	(150, 0.0004239423426408562)
WZP-8_S39_R1_001	(1, 27.693701152014246)	(2, 0.004582657665887715)	(3, 0.0095846434842096)	(4, 0.007601820363413739)	(5, 0.0)	(6, 2.3961608710524e-05)	(7, 0.0)	(8, 0.000449280163322325)	(9, 0.0)	(10, 0.0)	(15, 4.7923217421048e-06)	(20, 1.7971206532893e-05)	(25, 0.0003462452458670718)	(30, 0.001205268918139357)	(35, 0.0008290716613841303)	(40, 0.0003067085914947072)	(45, 0.0005618997242617877)	(50, 0.00077875228309203)	(55, 0.0033162866455365213)	(60, 0.0005846632525367856)	(65, 0.0013873771443393395)	(70, 0.0006793116069433554)	(75, 0.0004420916807091678)	(80, 0.06085050532037569)	(85, 5.151745872762659e-05)	(90, 0.00020606983491050637)	(95, 0.0003438490849960194)	(100, 0.0001940890305552444)	(105, 0.027775098736803894)	(110, 0.009413317981929353)	(115, 0.0002707661784289212)	(120, 0.000527155391631528)	(125, 0.0003582260502223338)	(130, 0.00043011087635390577)	(135, 0.0007080655373959842)	(140, 0.00038458381980391017)	(145, 0.00025638921320260676)	(150, 0.000341452924124967)
WZP-8_S39_R2_001	(1, 25.62417894050153)	(2, 0.0036062221109338616)	(3, 8.386563048683399e-05)	(4, 4.1932815243416995e-05)	(5, 1.1980804355262e-05)	(6, 0.00035343372848022894)	(7, 0.000131788847907882)	(8, 0.00011980804355261998)	(9, 0.000197683271861823)	(10, 0.00040734734807890794)	(15, 0.0007224425026222985)	(20, 0.000868608315756495)	(25, 0.0013394539269182915)	(30, 0.0008170908570288683)	(35, 0.001486817820488014)	(40, 0.0010339434158591104)	(45, 0.06200066253848085)	(50, 0.0006709250438946719)	(55, 0.0006301903090867811)	(60, 0.0006661327221525672)	(65, 0.06125066418584145)	(70, 0.0009632566701630647)	(75, 0.000425318554611801)	(80, 0.057783419405428624)	(85, 0.057372477816043134)	(90, 0.000467251369855218)	(95, 0.00033905676325391457)	(100, 0.0007056693765249317)	(105, 1.6387991160562547)	(110, 0.0007655733983012417)	(115, 0.0619802951710769)	(120, 0.0003378586828183884)	(125, 0.00034864140673812415)	(130, 0.058144041616522)	(135, 0.000185702467506561)	(140, 0.0005223630698894232)	(145, 0.0007404137091551916)	(150, 0.00040734734807890794)
WZP-9_S40_R1_001	(1, 27.77886652932815)	(2, 0.0041712169489489795)	(3, 0.008967217471070274)	(4, 0.007830021470979656)	(5, 0.0)	(6, 1.3484537550481616e-05)	(7, 0.0)	(8, 0.00035958766801284304)	(9, 0.0)	(10, 8.989691700321076e-07)	(15, 9.888660870353184e-06)	(20, 8.989691700321076e-06)	(25, 0.00031194230200114133)	(30, 0.001112923832499749)	(35, 0.000751538226146842)	(40, 0.00025620621345915067)	(45, 0.0005061196427280766)	(50, 0.0007695176095474842)	(55, 0.003183249831083693)	(60, 0.0005627547004400993)	(65, 0.0012936166356762027)	(70, 0.0005969155289013195)	(75, 0.00044768664667598954)	(80, 0.061945268599402435)	(85, 6.292784190224753e-05)	(90, 0.0002391257992285406)	(95, 0.0003640825138630036)	(100, 0.00017260208064616466)	(105, 0.027565990629864548)	(110, 0.00935826906003424)	(115, 0.0003155381786812698)	(120, 0.0005564619162498745)	(125, 0.00036228457552293935)	(130, 0.0004360000474655722)	(135, 0.0007910928696282547)	(140, 0.0004377979858056364)	(145, 0.00027688250436988917)	(150, 0.0003865567431138063)
WZP-9_S40_R2_001	(1, 25.716294139835732)	(2, 0.0036632993678808383)	(3, 9.888660870353184e-05)	(4, 8.540207115305021e-05)	(5, 4.045361265144484e-05)	(6, 0.0003191340553613982)	(7, 0.00017979383400642152)	(8, 0.0001303505296546556)	(9, 0.0002517113676089901)	(10, 0.0004503835541860859)	(15, 0.000752437195316874)	(20, 0.0009160495842627176)	(25, 0.001352948600898322)	(30, 0.0008684042182510159)	(35, 0.0015938723384669267)	(40, 0.0010230269154965384)	(45, 0.06283524807773422)	(50, 0.0007083877059853008)	(55, 0.0006544495557833744)	(60, 0.0007110846134953971)	(65, 0.062347107818406786)	(70, 0.0010392083605571165)	(75, 0.000451282523356118)	(80, 0.05953243534703626)	(85, 0.059055981686919244)	(90, 0.0004944330435176592)	(95, 0.00035149694548255404)	(100, 0.0007596289486771309)	(105, 1.6817564634984357)	(110, 0.0008342433897897958)	(115, 0.0624145305061592)	(120, 0.0003488000379724578)	(125, 0.0003541938529926504)	(130, 0.05992708281268035)	(135, 0.0002121567241275774)	(140, 0.0005492701628896177)	(145, 0.0007695176095474842)	(150, 0.0004292577786903314)
