Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
KTP-1_S13_R1_001 - polya	(1, 0.004798615199630307)	(2, 0.01362106918645061)	(3, 0.020460762031757004)	(4, 0.027075519789580723)	(5, 0.033690277547404446)	(6, 0.03983017234276475)	(7, 0.0452452763006809)	(8, 0.050060553358643255)	(9, 0.05508410364575623)	(10, 0.06940996943965254)	(15, 0.09040890949553475)	(20, 0.10849535671497465)	(25, 0.12594532094613028)	(30, 0.14241723409319462)	(35, 0.1589091414702574)	(40, 0.17574261694312715)	(45, 0.1929376547418024)	(50, 0.21037762185795886)	(55, 0.22737604972831593)	(60, 0.24487100097696804)	(65, 0.26312906533722813)	(70, 0.2809889112833522)	(75, 0.2985355142928337)	(80, 0.3163520394072944)	(85, 0.33435850970674047)	(90, 0.35263490211116577)	(95, 0.37132784097389226)	(100, 0.3899607971466234)	(105, 0.40872538200017783)	(110, 0.4286363027069771)	(115, 0.44987683970867404)	(120, 0.4724486591911018)	(125, 0.49629177846426487)	(130, 0.5227541418672261)	(135, 0.5528004709974113)	(140, 0.5729596533933582)
KTP-1_S13_R2_001 - illumina_universal_adapter	(1, 8.330929166024839e-06)	(2, 8.330929166024839e-06)	(3, 8.330929166024839e-06)	(4, 1.6661858332049677e-05)	(5, 2.4992787498074513e-05)	(6, 2.4992787498074513e-05)	(7, 4.165464583012419e-05)	(8, 5.8316504162173864e-05)	(9, 7.497836249422355e-05)	(10, 0.0001749495124865216)	(15, 0.000461533475797776)	(20, 0.0010047100574225956)	(25, 0.002492614006474632)	(30, 0.005015219357946953)	(35, 0.00874747562432608)	(40, 0.014315868678897082)	(45, 0.021923673193310962)	(50, 0.031747504865887455)	(55, 0.04474542055071941)	(60, 0.06159389169608803)	(65, 0.08329429598774954)	(70, 0.11070638531563766)	(75, 0.14491151428550245)	(80, 0.1863245631698119)	(85, 0.23575696446933686)	(90, 0.29554970927973034)	(95, 0.3641982317936082)	(100, 0.44000635483276784)	(105, 0.5256716332611681)	(110, 0.6287752126198914)	(115, 0.7479891427998736)	(120, 0.8830335045811364)	(125, 1.0358010850702002)	(130, 1.2041125131972332)	(135, 1.3887475639321754)	(140, 1.5084396894462873)
KTP-1_S13_R2_001 - polya	(1, 0.006848023774472417)	(2, 0.01846133903191104)	(3, 0.02687557748959613)	(4, 0.03447338488901078)	(5, 0.043612414184140025)	(6, 0.05260981768344685)	(7, 0.061373955166104985)	(8, 0.06915504300717218)	(9, 0.07706942571489578)	(10, 0.09970789263065168)	(15, 0.13177530517651448)	(20, 0.16071028835595194)	(25, 0.1883989645321521)	(30, 0.21652084902498556)	(35, 0.2449493117111287)	(40, 0.2725913346839991)	(45, 0.2990220405561295)	(50, 0.32686400582898456)	(55, 0.354596002836848)	(60, 0.38208307052723034)	(65, 0.40918691547597563)	(70, 0.43670397451135556)	(75, 0.463931117211758)	(80, 0.4908400184180183)	(85, 0.5183637421967311)	(90, 0.5453559526946515)	(95, 0.5721148971759233)	(100, 0.5981690450497494)	(105, 0.6255644725193055)	(110, 0.6561023264702861)	(115, 0.6872849943387171)	(120, 0.7201071890670218)	(125, 0.7556086106151201)	(130, 0.7940658458313239)	(135, 0.8350290245406681)	(140, 0.8624594419127214)
KTP-2_S14_R1_001 - illumina_universal_adapter	(1, 3.494981102287682e-06)	(2, 6.989962204575364e-06)	(3, 1.0484943306863045e-05)	(4, 2.4464867716013772e-05)	(5, 2.7959848818301455e-05)	(6, 3.494981102287682e-05)	(7, 3.84447921251645e-05)	(8, 4.8929735432027545e-05)	(9, 5.242471653431523e-05)	(10, 8.108356157307423e-05)	(15, 0.00014539121385516757)	(20, 0.00031035432188314616)	(25, 0.000574574893216095)	(30, 0.0010869391228114692)	(35, 0.002104677619797642)	(40, 0.004207957247154369)	(45, 0.007658202591332769)	(50, 0.012819590683191218)	(55, 0.020665823257827058)	(60, 0.031901488505461505)	(65, 0.047523355036466985)	(70, 0.06800184730721141)	(75, 0.09479157645246697)	(80, 0.1292485951399212)	(85, 0.17111008079068216)	(90, 0.22135113313228802)	(95, 0.2808392064743267)	(100, 0.3499230999308064)	(105, 0.4303398191095641)	(110, 0.5229085875809761)	(115, 0.62706042242159)	(120, 0.7456269573204791)	(125, 0.879415532912272)	(130, 1.0295333592101734)	(135, 1.1975846325401334)	(140, 1.3060324981516793)
KTP-2_S14_R1_001 - polya	(1, 0.005843608403025004)	(2, 0.016908718572867805)	(3, 0.026135468682907285)	(4, 0.0346702125346938)	(5, 0.043715223627414326)	(6, 0.0520647334807796)	(7, 0.0595265181341638)	(8, 0.06590485864583881)	(9, 0.07210495512129717)	(10, 0.09154054503111896)	(15, 0.11970170476091217)	(20, 0.1444175121200702)	(25, 0.16759902277532396)	(30, 0.19030032302712335)	(35, 0.21321551612238282)	(40, 0.23618383293039696)	(45, 0.2597099487223362)	(50, 0.2828460246232602)	(55, 0.3064741938633864)	(60, 0.3300513363794191)	(65, 0.35376198717355917)	(70, 0.3780024771028061)	(75, 0.4016453252635618)	(80, 0.4256991832019465)	(85, 0.4503031511658313)	(90, 0.4747687178780656)	(95, 0.4993517159553367)	(100, 0.5237725469094616)	(105, 0.5495731964027698)	(110, 0.5759665946910258)	(115, 0.6036720088850808)	(120, 0.6325412517861975)	(125, 0.6637360551127763)	(130, 0.6977121644005558)	(135, 0.7339872722574201)	(140, 0.7578237423712426)
KTP-2_S14_R2_001 - illumina_universal_adapter	(1, 3.494981102287682e-06)	(2, 6.989962204575364e-06)	(3, 1.747490551143841e-05)	(4, 2.4464867716013772e-05)	(5, 3.1454829920589134e-05)	(6, 3.84447921251645e-05)	(7, 6.640464094346595e-05)	(8, 8.038456535261669e-05)	(9, 9.086950865947973e-05)	(10, 0.00014539121385516757)	(15, 0.0003865449099130176)	(20, 0.001025427455411206)	(25, 0.0025862860156928846)	(30, 0.005155796122094788)	(35, 0.009139375582482288)	(40, 0.015010943834325594)	(45, 0.02323183838312668)	(50, 0.03422704893092372)	(55, 0.049034584865096174)	(60, 0.06791796776075652)	(65, 0.09214867174291702)	(70, 0.1223529974251076)	(75, 0.16007432846209854)	(80, 0.2061521593146594)	(85, 0.25982807908359357)	(90, 0.32227080944950626)	(95, 0.3922151672533692)	(100, 0.46848753784103414)	(105, 0.5555181592577612)	(110, 0.6589996567229561)	(115, 0.7741453041189261)	(120, 0.9031052138197984)	(125, 1.0464455727641435)	(130, 1.2038378527283464)	(135, 1.3754288429187036)	(140, 1.4835425883368707)
KTP-2_S14_R2_001 - polya	(1, 0.009827886859632961)	(2, 0.025017074730175226)	(3, 0.03569424199766409)	(4, 0.04652169345255133)	(5, 0.05746797426491635)	(6, 0.06870084352766896)	(7, 0.07929413124870292)	(8, 0.08875504509259569)	(9, 0.09875418602624074)	(10, 0.12746895076263634)	(15, 0.16791566806319122)	(20, 0.20585997889450808)	(25, 0.2431989589989088)	(30, 0.27943702005608884)	(35, 0.31511378714824156)	(40, 0.3505710694271705)	(45, 0.38695382270198525)	(50, 0.42263198778657884)	(55, 0.45756502290016465)	(60, 0.4927035629025651)	(65, 0.5272773139588358)	(70, 0.5625885060276891)	(75, 0.5976319825441072)	(80, 0.6327998803877668)	(85, 0.66818726304465)	(90, 0.7036459433160198)	(95, 0.7384538581061437)	(100, 0.7723307099306183)	(105, 0.8074356981144367)	(110, 0.8457770387989736)	(115, 0.8858875389174884)	(120, 0.9277734894359652)	(125, 0.9717648165704602)	(130, 1.0181697776541951)	(135, 1.0679515894789604)	(140, 1.1018312372883168)
KTP-3_S15_R1_001 - illumina_universal_adapter	(1, 6.187264617118763e-06)	(2, 1.8561793851356288e-05)	(3, 2.4749058468475053e-05)	(4, 3.093632308559381e-05)	(5, 3.7123587702712576e-05)	(6, 3.7123587702712576e-05)	(7, 3.7123587702712576e-05)	(8, 4.9498116936950106e-05)	(9, 4.9498116936950106e-05)	(10, 6.929736371173015e-05)	(15, 0.00016334378589193533)	(20, 0.00031926285424332815)	(25, 0.0007424717540542514)	(30, 0.0015257794545814871)	(35, 0.0031988158070504003)	(40, 0.0065065274713620915)	(45, 0.012083727797232945)	(50, 0.020469946259275718)	(55, 0.032189862897022074)	(60, 0.048463606292967844)	(65, 0.06998909989592403)	(70, 0.09748777876024665)	(75, 0.13155980755379626)	(80, 0.1735267859987894)	(85, 0.2226870782876448)	(90, 0.27956907681866444)	(95, 0.3449659889157629)	(100, 0.419823228612436)	(105, 0.5036507645510078)	(110, 0.5991412942928485)	(115, 0.7061995339628545)	(120, 0.8252524048196068)	(125, 0.9583615034335298)	(130, 1.109110493470858)	(135, 1.276599746656263)	(140, 1.3835837391508634)
KTP-3_S15_R1_001 - polya	(1, 0.0056799089185150245)	(2, 0.015919831859846578)	(3, 0.023672474425096388)	(4, 0.03056508720856669)	(5, 0.03784749766291547)	(6, 0.044585428830957806)	(7, 0.051088243943549626)	(8, 0.056799089185150246)	(9, 0.06213869854972374)	(10, 0.07727522270904308)	(15, 0.10067916984975649)	(20, 0.12111446742717638)	(25, 0.1402207405648391)	(30, 0.15880357111589358)	(35, 0.17768339036856978)	(40, 0.19695300729212445)	(45, 0.21617560100458905)	(50, 0.23603795787846366)	(55, 0.2552358025324598)	(60, 0.2746848501299109)	(65, 0.2951931574298128)	(70, 0.3150740760975388)	(75, 0.33532870554813876)	(80, 0.3554113290423828)	(85, 0.3755719120708026)	(90, 0.39583767859771346)	(95, 0.4168459168786785)	(100, 0.43838502246379224)	(105, 0.4606839241438883)	(110, 0.4844492075382415)	(115, 0.5104431436476807)	(120, 0.538711518230373)	(125, 0.569774061514156)	(130, 0.6031865278995208)	(135, 0.6395651689423323)	(140, 0.664611216112429)
KTP-3_S15_R2_001 - illumina_universal_adapter	(1, 0.0)	(2, 1.8561793851356288e-05)	(3, 2.4749058468475053e-05)	(4, 3.093632308559381e-05)	(5, 3.7123587702712576e-05)	(6, 3.7123587702712576e-05)	(7, 4.9498116936950106e-05)	(8, 8.662170463966268e-05)	(9, 9.280896925678144e-05)	(10, 0.00019551756190095288)	(15, 0.00062986353802269)	(20, 0.0014032716151625355)	(25, 0.003337410534473861)	(30, 0.006402581425794496)	(35, 0.011290520473318319)	(40, 0.018758548866180662)	(45, 0.0296592716686205)	(50, 0.04437382438105235)	(55, 0.06319795825217447)	(60, 0.08779233510522154)	(65, 0.11853190317599098)	(70, 0.15614180987760912)	(75, 0.20160459283127433)	(80, 0.25584215446493747)	(85, 0.3179239301801836)	(90, 0.38845132209779704)	(95, 0.46486280266629026)	(100, 0.5470841247102582)	(105, 0.6383091542250572)	(110, 0.7454701024877073)	(115, 0.8643596295585677)	(120, 0.994667134753859)	(125, 1.1379542836629422)	(130, 1.2961205665232725)	(135, 1.4670635508179533)	(140, 1.5732233996655536)
KTP-3_S15_R2_001 - polya	(1, 0.007845451534506592)	(2, 0.02060359117500548)	(3, 0.029878300836066504)	(4, 0.03862709300467244)	(5, 0.04818641683812092)	(6, 0.057987043991637045)	(7, 0.06700188853877909)	(8, 0.07513814151029026)	(9, 0.08377556291578805)	(10, 0.10886368348528122)	(15, 0.14472259430025472)	(20, 0.17681593586924974)	(25, 0.20772627244345165)	(30, 0.2378248398998876)	(35, 0.26818450992316595)	(40, 0.29842290955994877)	(45, 0.3290572941322272)	(50, 0.3596793041752714)	(55, 0.3900971344859506)	(60, 0.41992469975215674)	(65, 0.4502682828874306)	(70, 0.48089524274216844)	(75, 0.5109492618933611)	(80, 0.5412705708760134)	(85, 0.5719061929012151)	(90, 0.6023363977411288)	(95, 0.6325896468129926)	(100, 0.6631794830800277)	(105, 0.6957690432713156)	(110, 0.7318890566531315)	(115, 0.7698788614022407)	(120, 0.8105626011656435)	(125, 0.8540256601950558)	(130, 0.9002247276381585)	(135, 0.9497995666563608)	(140, 0.983131598601703)
KTP-4_S16_R1_001 - illumina_universal_adapter	(1, 5.6334248220302515e-06)	(2, 1.6900274466090755e-05)	(3, 2.2533699288121006e-05)	(4, 2.2533699288121006e-05)	(5, 2.8167124110151257e-05)	(6, 3.380054893218151e-05)	(7, 3.380054893218151e-05)	(8, 3.380054893218151e-05)	(9, 3.943397375421176e-05)	(10, 5.971430311352067e-05)	(15, 0.00012168197615585342)	(20, 0.00026251759670660967)	(25, 0.0006151699905657034)	(30, 0.0012596337902059643)	(35, 0.0027502379981151686)	(40, 0.005329219881640618)	(45, 0.009635409815600543)	(50, 0.016611843115202807)	(55, 0.026648352778131906)	(60, 0.04094147823658706)	(65, 0.06014244339999497)	(70, 0.08571481203711909)	(75, 0.11726875115027494)	(80, 0.15668920468491382)	(85, 0.20404940716372214)	(90, 0.2596884907609861)	(95, 0.32226006694424053)	(100, 0.3936580931386519)	(105, 0.47569202539705646)	(110, 0.5683382033352016)	(115, 0.6725002282945409)	(120, 0.7886727149744487)	(125, 0.9191248068932388)	(130, 1.0646170164018853)	(135, 1.2262850419445095)	(140, 1.3305924092642571)
KTP-4_S16_R1_001 - polya	(1, 0.00605593168368252)	(2, 0.01701857638735339)	(3, 0.026471463238720152)	(4, 0.03486526622354522)	(5, 0.04324780235872624)	(6, 0.05183877521232237)	(7, 0.05933123022562261)	(8, 0.06620964193332154)	(9, 0.0727951155502749)	(10, 0.09207945540104887)	(15, 0.12005391638228669)	(20, 0.14426750295233712)	(25, 0.1671583613741748)	(30, 0.18982726285802456)	(35, 0.2127079811151827)	(40, 0.23539040281860527)	(45, 0.2587229217464901)	(50, 0.2818143300919921)	(55, 0.3049586926308212)	(60, 0.32854020893583985)	(65, 0.35289801118133424)	(70, 0.3772186328230033)	(75, 0.40149644043602484)	(80, 0.4259387440538497)	(85, 0.45042273501535757)	(90, 0.4753844404017736)	(95, 0.5004047334063388)	(100, 0.5259894955780714)	(105, 0.5526051744922355)	(110, 0.5795644923205435)	(115, 0.6082814386933248)	(120, 0.6396415879926028)	(125, 0.6733238350035217)	(130, 0.7093439533155832)	(135, 0.7494944987071572)	(140, 0.7754859941510404)
KTP-4_S16_R2_001 - illumina_universal_adapter	(1, 0.0)	(2, 0.0)	(3, 1.1266849644060503e-05)	(4, 1.6900274466090755e-05)	(5, 2.2533699288121006e-05)	(6, 3.380054893218151e-05)	(7, 6.760109786436302e-05)	(8, 8.450137233045378e-05)	(9, 0.00011266849644060503)	(10, 0.00020505666352190112)	(15, 0.0005870028664555522)	(20, 0.0014939842628024225)	(25, 0.0036189121056722333)	(30, 0.007175856538302135)	(35, 0.012341707100103873)	(40, 0.019727127041785534)	(45, 0.030028407671350055)	(50, 0.04416830397464598)	(55, 0.06275184577755938)	(60, 0.08656207913035245)	(65, 0.1161623465152282)	(70, 0.15334633039552106)	(75, 0.19788756709338545)	(80, 0.25159438597669304)	(85, 0.3143214446850355)	(90, 0.384998392502227)	(95, 0.46030939557802064)	(100, 0.5405778124972008)	(105, 0.6316173376761031)	(110, 0.7379200640678139)	(115, 0.8559121469652375)	(120, 0.9852634676738028)	(125, 1.1272607004228619)	(130, 1.2818452575942652)	(135, 1.4496289291236852)	(140, 1.554757649782485)
KTP-4_S16_R2_001 - polya	(1, 0.009503587674765035)	(2, 0.02401529001631496)	(3, 0.03487089964836725)	(4, 0.04525330159536901)	(5, 0.05638494904370078)	(6, 0.06723492525093105)	(7, 0.07779759679223777)	(8, 0.0876166562570365)	(9, 0.09696250803678469)	(10, 0.12527610119230875)	(15, 0.16559564932854362)	(20, 0.2017532232062626)	(25, 0.237137891198399)	(30, 0.27255748642443206)	(35, 0.30860802523053243)	(40, 0.34361300038966397)	(45, 0.3787227572504853)	(50, 0.4138325141113066)	(55, 0.44830344059730975)	(60, 0.4824408683338487)	(65, 0.5170188298914704)	(70, 0.5520891527785375)	(75, 0.5875955027468297)	(80, 0.6230905858654779)	(85, 0.6584763805425788)	(90, 0.693827247985783)	(95, 0.7284029561734758)	(100, 0.7621730846116185)	(105, 0.797513811890143)	(110, 0.8383910690837588)	(115, 0.8804468387501435)	(120, 0.9247176710565504)	(125, 0.9714604501748644)	(130, 1.0209917745800832)	(135, 1.0732384097495202)	(140, 1.1088101074457484)
KTP-5_S17_R1_001 - illumina_universal_adapter	(1, 9.31005451440354e-06)	(2, 3.413686655281298e-05)	(3, 4.9653624076818876e-05)	(4, 6.517038160082477e-05)	(5, 9.310054514403538e-05)	(6, 0.00010551395116324011)	(7, 0.000121030708687246)	(8, 0.00012723741169684837)	(9, 0.00013344411470645072)	(10, 0.00017316701396790583)	(15, 0.0002625435373061798)	(20, 0.00044688261669136985)	(25, 0.0008403875875001594)	(30, 0.0016764304828935973)	(35, 0.0035508547917935105)	(40, 0.00707440009034477)	(45, 0.012728085861791558)	(50, 0.021039481861950076)	(55, 0.03279311535123407)	(60, 0.04880765045661008)	(65, 0.0694859022034013)	(70, 0.09583397714946426)	(75, 0.12877791538383168)	(80, 0.16987249601040888)	(85, 0.21886945090881182)	(90, 0.27717273629981254)	(95, 0.34629989106925885)	(100, 0.42775852337818304)	(105, 0.5230388626191907)	(110, 0.6334157655904543)	(115, 0.7594385255083236)	(120, 0.9059129925131334)	(125, 1.0743722222482557)	(130, 1.2686563018657318)	(135, 1.494402159038882)	(140, 1.6441525238921602)
KTP-5_S17_R1_001 - polya	(1, 0.005061566304330724)	(2, 0.014492651527421508)	(3, 0.021853801296809906)	(4, 0.029187020902655094)	(5, 0.03662575445966352)	(6, 0.04354622831537015)	(7, 0.04987706538516456)	(8, 0.05519000316138418)	(9, 0.06049363088308939)	(10, 0.07595204539880504)	(15, 0.0986741644466583)	(20, 0.11852692469317241)	(25, 0.13721903147689088)	(30, 0.15540839531683154)	(35, 0.1737820982361574)	(40, 0.19214524976036698)	(45, 0.21065922416770982)	(50, 0.22914154438970374)	(55, 0.2475009718921075)	(60, 0.26642148534657933)	(65, 0.2860079780339815)	(70, 0.30514634676409036)	(75, 0.32418416690544366)	(80, 0.3435174261100541)	(85, 0.36306481656849576)	(90, 0.3829337142428348)	(95, 0.4027113733829327)	(100, 0.42313018494392257)	(105, 0.4445811712154093)	(110, 0.467905340455194)	(115, 0.4932516535355072)	(120, 0.5209043774541886)	(125, 0.5513116361685315)	(130, 0.5845547374879617)	(135, 0.6211593891573927)	(140, 0.64589434199126)
KTP-5_S17_R2_001 - illumina_universal_adapter	(1, 1.862010902880708e-05)	(2, 3.724021805761416e-05)	(3, 5.896367859122241e-05)	(4, 7.137708461042714e-05)	(5, 8.379049062963185e-05)	(6, 9.620389664883657e-05)	(7, 0.00010861730266804129)	(8, 0.000121030708687246)	(9, 0.00014585752072565544)	(10, 0.00024330275797641247)	(15, 0.0005747406986891785)	(20, 0.0013536819263942745)	(25, 0.0031927280281394536)	(30, 0.006271252720902223)	(35, 0.011042965994684517)	(40, 0.018561145350215854)	(45, 0.0292571566466636)	(50, 0.0437640835910072)	(55, 0.06283790260981621)	(60, 0.08684046448855046)	(65, 0.11652464230227469)	(70, 0.15316529284916125)	(75, 0.19763507857236023)	(80, 0.25101893115795015)	(85, 0.3127116970624947)	(90, 0.38429670622374357)	(95, 0.46432841751076015)	(100, 0.5527031789832844)	(105, 0.6542709083730192)	(110, 0.7756299516494731)	(115, 0.913242488097173)	(120, 1.0703024870848596)	(125, 1.2475007546575023)	(130, 1.4475707228205295)	(135, 1.6739924899514254)	(140, 1.8206401239702033)
KTP-5_S17_R2_001 - polya	(1, 0.007687001677392522)	(2, 0.01970628205548749)	(3, 0.028733931582954123)	(4, 0.03765606715925751)	(5, 0.04699405183720426)	(6, 0.056620648205097525)	(7, 0.06564829773256416)	(8, 0.0733973664400527)	(9, 0.0815653876006894)	(10, 0.1059180075291652)	(15, 0.14075126615965558)	(20, 0.17259847997222622)	(25, 0.20382564415413765)	(30, 0.23401442692254254)	(35, 0.26391335666039906)	(40, 0.2934020233293208)	(45, 0.32286151849409744)	(50, 0.35199081705876323)	(55, 0.38092770783013136)	(60, 0.409574745570951)	(65, 0.43778359007929285)	(70, 0.46648338479569407)	(75, 0.49538303534900463)	(80, 0.5246910869603469)	(85, 0.5540562402393776)	(90, 0.5832904320849057)	(95, 0.613159569648316)	(100, 0.6429020904703305)	(105, 0.6748275087408222)	(110, 0.7108518336788553)	(115, 0.7482943902545826)	(120, 0.7879918420336982)	(125, 0.8302265940031394)	(130, 0.8750576098414973)	(135, 0.9228486023451344)	(140, 0.9551619395537263)
KTP-6_S18_R1_001 - illumina_universal_adapter	(1, 4.2027854044323586e-05)	(2, 5.04334248531883e-05)	(3, 6.724456647091774e-05)	(4, 8.405570808864717e-05)	(5, 0.0001008668497063766)	(6, 0.00010927242051524131)	(7, 0.0001513002745595649)	(8, 0.0001597058453684296)	(9, 0.00016811141617729434)	(10, 0.0002135014985451638)	(15, 0.00033622283235458874)	(20, 0.0005228265043113854)	(25, 0.0011633309999468766)	(30, 0.004406200218006884)	(35, 0.01494174266983792)	(40, 0.03713244960524077)	(45, 0.07181047253429305)	(50, 0.12127221340197658)	(55, 0.18620524790045653)	(60, 0.2672483994112066)	(65, 0.3651531259645393)	(70, 0.4814626903609621)	(75, 0.6141748856338036)	(80, 0.7647842222728798)	(85, 0.9329813752724245)	(90, 1.1171087660689296)	(95, 1.319081183692655)	(100, 1.5396299128039708)	(105, 1.7785027862786116)	(110, 2.040297651349027)	(115, 2.3231921802638547)	(120, 2.625557373400336)	(125, 2.95103284291871)	(130, 3.301217328386823)	(135, 3.67853331531179)	(140, 3.9168446966563986)
KTP-6_S18_R1_001 - polya	(1, 0.004639875086493324)	(2, 0.013163123886682147)	(3, 0.019652224551125707)	(4, 0.02557815197137533)	(5, 0.03156291838728701)	(6, 0.037556090374007554)	(7, 0.04272551642145935)	(8, 0.046886273971847386)	(9, 0.05099659809738224)	(10, 0.06349904411848761)	(15, 0.08219807693988807)	(20, 0.09885623716889616)	(25, 0.1150705832591962)	(30, 0.13066964156628735)	(35, 0.1461190807129807)	(40, 0.1616139099420419)	(45, 0.17695239555405823)	(50, 0.19275991201720924)	(55, 0.2090330971031713)	(60, 0.22442705948252617)	(65, 0.24158282950341908)	(70, 0.25775682885383655)	(75, 0.2738047446421211)	(80, 0.2901518987512011)	(85, 0.3063595203848541)	(90, 0.32269490669480183)	(95, 0.34032979425179993)	(100, 0.3624936033606144)	(105, 0.39400776943721)	(110, 0.43465710986887984)	(115, 0.48650939507460456)	(120, 0.5485593187856438)	(125, 0.6212574195973529)	(130, 0.7044893817467315)	(135, 0.7995715176224473)	(140, 0.863899351022689)
